Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	116	13.441483198146004	6.91854754864277E-19	Q9NRW1, P18085, Q9H3S7, P0CG08, Q6ZVM7, P61020, Q9Y3A6, Q9H0U4, Q92973, Q9UMY4, Q8WUM4, Q4V328, O14787, Q9NYM9, Q8IWZ6, Q14974, Q92968, Q9Y678, Q9NV70, O75381, O00161, Q9Y3B3, P12270, Q96AJ9, O15127, P28328, Q15035, P57740, Q9Y4E1, Q9Y6Q5, Q96P70, Q9BXC9, O00203, Q5VIR6, P62491, Q15286, Q9Y5X1, Q9P2D3, O15498, P49754, Q9BXS5, Q9UHQ4, O14966, P61619, O43264, O15397, Q8N1F7, P55735, Q92543, Q969Q5, Q92783, Q9Y6B6, P55060, Q8N668, Q9UGP8, Q9UBF2, Q9P253, Q9UID3, Q641Q2, Q9UEU0, Q99442, P98082, Q9Y2T2, Q92930, O94829, Q9UL26, Q8N3P4, Q9UL25, O95487, Q9BV40, P51151, Q96MW5, Q9NP78, Q15629, Q08752, Q9P2W9, O95486, Q9Y2D4, P63010, Q8WYP5, Q7Z7H5, Q9H3E2, Q9HCU5, P53621, Q3ZCQ8, O75843, Q9UPT5, Q9BTX1, O95373, O43615, P20339, Q9NVU7, Q9NZ43, Q9UNH7, Q96QU8, Q9C0E2, P61764, P83436, Q9BVK6, Q96JG6, O94973, Q12893, O94855, Q969M3, Q9Y2V7, O75396, Q8TEX9, Q9UPM8, O95782, Q9NZ52, Q92621, Q13596, Q5VWJ9, Q8N6T3	571	239	2430	2.065524038426309	7.81795872996633E-17	7.81795872996633E-17	7.541216828020618E-17
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	214	24.797219003476243	6.435871019409219E-18	P04114, Q14203, O75027, Q9NRW1, P18085, P0CG08, Q8NE86, Q8TCS8, P61020, Q6ZVM7, Q9H0U4, Q9HCJ1, Q9UMY4, Q92973, P22695, Q8WUM4, P43034, O14787, Q5T3F8, Q8IWZ6, Q92968, P55157, Q9Y277, Q9UNK0, O75381, O00161, Q96AJ9, P78383, O14678, Q9BSJ8, Q9H1E5, P28328, Q9Y282, Q8TD22, Q9Y6Q5, O60427, Q96P70, Q9BXC9, P62491, P25705, Q5XXA6, Q9P2D3, Q9BXS5, Q9UHQ4, Q9BXS9, P61619, Q9Y6R1, Q6NSJ5, Q92945, Q9H813, Q9P000, Q13948, O95342, Q9NP58, P55735, Q9BZF1, P43007, Q709C8, P43003, Q9Y6B6, Q13277, P55060, P98198, Q12981, Q8IYS0, O00461, P36543, Q9UEU0, P98082, O14863, Q9Y2T2, Q5T8D3, O94829, Q9UL26, Q9UL25, O95487, Q9BV40, Q96MW5, P54707, Q9NQ11, Q08752, O95486, Q93050, Q9Y2D4, Q7Z7H5, Q92887, P53621, Q3ZCQ8, Q8TDW0, O95373, O43615, Q9NZ43, Q9UNH7, P08183, Q9C0E2, Q92508, O94973, Q12893, O94855, Q969M3, P21281, Q9Y2V7, P55011, Q3MIR4, Q8TEX9, Q9UPM8, Q9NZ52, P35670, Q92621, Q6PML9, Q5VWJ9, O43396, P98155, Q86V81, Q9H3S7, P50416, Q96L93, Q9Y3A6, Q99523, Q96KG9, Q4V328, Q8IWB9, O60282, Q9NYM9, Q14974, Q9Y678, O94876, Q9NV70, Q9Y3B3, P12270, O15127, Q6P4Q7, P46379, Q15035, P48553, P57740, Q9Y4E1, O00203, Q5VIR6, Q93084, Q9Y5X1, Q15286, O15498, P49754, Q8NEN9, O14966, O43264, Q32P51, O15397, Q8N1F7, Q96K37, Q92543, Q969Q5, Q92783, P30049, Q8N668, Q9UGP8, Q9UBF2, O43592, P52594, Q86YB8, O15440, Q9UID3, Q9P253, Q641Q2, Q7Z392, Q9H2U1, P42704, Q9H9B4, Q99442, O15438, P55072, Q92930, Q8N3P4, Q96BY9, P51151, Q96BY7, Q9NP78, Q08357, Q15629, Q9P2W9, Q9Y2L5, P63010, Q8WYP5, Q9BXP2, Q9H2C2, Q9H3E2, Q9HCU5, Q13454, O75843, Q9UPT5, Q9BTX1, P20339, Q9NVU7, Q96QU8, P61764, P83436, Q9BWM7, Q9BVK6, Q96JG6, Q5THJ4, Q9NVV0, O95782, O75396, Q8NFT2, P13498, Q13596, Q9H8M5, P21796, Q8N6T3, Q6P1M0	571	574	2430	1.5866167918621892	7.272534251932417E-16	3.6362671259662087E-16	3.5075497055780243E-16
UP_KW_BIOLOGICAL_PROCESS	KW-0931~ER-Golgi transport	27	3.1286210892236386	1.7545972045739695E-7	P53621, Q9UBF2, Q12981, P48553, Q9NRW1, P18085, Q7Z392, Q9H0U4, Q9NZ43, Q96KG9, O15498, Q9UHQ4, O43264, O95487, Q9Y678, O94855, Q969M3, Q9P2W9, O75396, O95486, P55735, Q9Y2L5, Q9Y6B6, Q9HCU5, Q9Y282, Q8N6T3	571	43	2430	2.6721785525190405	1.9826753594132107E-5	6.608982803895284E-6	6.37503650995209E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0445~Lipid transport	22	2.549246813441483	0.0013713584037035585	P98198, P04114, P98155, P55157, Q8IYS0, Q96BY7, Q9UID3, Q5THJ4, Q3MIR4, O95342, Q9BZF1, Q709C8, P08183, Q8NEN9, Q9H2C2, O15438, Q8IWB9, Q9BSJ8, P21796, Q92887, Q6P1M0	571	48	2430	1.9505253940455343	0.1436446428342053	0.03874087490462553	0.03736951650092197
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	40	4.634994206257242	0.002953693245231019	Q96BP3, Q13356, O43251, Q53GS9, O75643, Q15637, Q86V81, Q12849, P14678, Q5JVS0, Q9H0S4, P52756, Q8TCS8, Q92797, Q9BUQ8, P09012, Q13243, P62995, Q10570, Q9H0D6, P08621, Q13242, Q13148, Q13247, Q9BQ04, Q15029, Q9UMS4, Q32P51, Q92945, Q9H0L4, Q9NQ94, Q15427, Q07666, Q504Q3, Q9P2I0, Q9BWF3, O95905, A6NFN3, P26368, Q15233	571	111	2430	1.5335826193969802	0.2841332499761974	0.06675346734222103	0.06439051274603622
UP_KW_BIOLOGICAL_PROCESS	KW-0810~Translation regulation	21	2.4333719582850524	0.006245999607540554	Q96EY7, Q9BX40, Q92616, Q9BY44, Q8TB72, O43432, P04406, P78344, Q9UPQ9, Q5JVS0, Q8NDV7, A5YKK6, Q7L1Q6, Q9H2U1, P61221, Q17RY0, P40429, P05198, Q6PKG0, Q9NZJ5	571	50	2430	1.7873905429071804	0.5073771382788854	0.11763299260868042	0.11346899287032007
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	25	2.8968713789107765	0.007474352363476495	O00767, O75845, O95674, Q53EU6, O60427, Q9NUQ2, Q86SK9, B0YJ81, Q13085, Q9UHQ9, Q8WUD6, Q9GZR5, Q92604, Q16739, Q7L5A8, Q9H3P7, Q9NRZ5, Q14739, Q86UL3, P54868, P11498, Q9C0D9, Q8WVX9, Q6QHC5, Q6ZWT7	571	64	2430	1.6623795971978985	0.5716326082739147	0.1206574024389777	0.11638634394556256
UP_KW_BIOLOGICAL_PROCESS	KW-0811~Translocation	16	1.8539976825028968	0.02487947580874553	P61619, Q92968, Q3ZCQ8, Q9BTX1, P57740, Q8N1F7, Q15629, P55735, O43615, O75381, P12270, Q99442, Q8WYP5, Q92621, Q15035	571	39	2430	1.7459248282365618	0.9419786783175597	0.35142259579853063	0.33898285789415783
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	21	2.4333719582850524	0.03607230264813914	Q71RC2, O15372, Q13347, Q15029, Q9BY44, P13639, O43432, P46199, P78344, P57772, P62495, O60841, Q96RP9, Q14240, Q8N442, P20042, P05198, B5ME19, Q6PKG0, Q9NZJ5, Q7Z2Z2	571	58	2430	1.5408539162992934	0.9842593046900268	0.41815089563777347	0.40334909402227703
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	29	3.360370799536501	0.03700450403874101	Q96BP3, Q13356, O43251, Q53GS9, O75643, Q15637, Q86V81, P14678, Q5JVS0, Q9H0S4, P52756, Q9BUQ8, P09012, Q13243, P62995, Q13242, Q13148, Q13247, Q9BQ04, Q15029, Q9UMS4, Q32P51, Q92945, Q15427, Q9BWF3, O95905, A6NFN3, P26368, Q15233	571	87	2430	1.4185639229422067	0.9858895483487096	0.41815089563777347	0.40334909402227703
UP_KW_BIOLOGICAL_PROCESS	KW-0072~Autophagy	19	2.20162224797219	0.04379345631138923	Q9BV40, Q5MNZ9, O14681, Q96BY7, O95140, Q9P253, Q96DM3, O95210, Q9NRR5, Q9Y6I9, Q96GF1, Q9H0U4, Q9UHD9, P42704, P49754, Q969Q5, Q9UMX0, P55072, Q5T8D3	571	52	2430	1.554964300148188	0.9936562889980912	0.4498782330169985	0.4339533398128569
UP_KW_BIOLOGICAL_PROCESS	KW-0690~Ribosome biogenesis	17	1.9698725376593278	0.05327378139622775	P78316, Q2NL82, Q13823, Q96GQ7, Q8TDN6, Q9H583, Q8TEX9, Q8TED0, O60832, Q9NVU7, Q9BZE4, Q14692, Q9BQG0, Q9NUL7, Q9NVN8, Q969X6, Q7Z2Z2	571	46	2430	1.5727556536967944	0.9979424152988651	0.4924532795088296	0.4750213050129419
UP_KW_BIOLOGICAL_PROCESS	KW-0509~mRNA transport	12	1.3904982618771726	0.05665391711163527	Q32P51, Q92945, P42704, P52594, P12270, Q86V81, Q8WYP5, Q9BTX1, Q92621, P57740, Q8N1F7, P55735	571	29	2430	1.7609759043420494	0.9986264998857778	0.4924532795088296	0.4750213050129419
UP_KW_BIOLOGICAL_PROCESS	KW-0816~Tricarboxylic acid cycle	8	0.9269988412514484	0.0798419691305498	P07954, O75390, O75874, P10515, P40926, Q96I99, P21399, P48735	571	17	2430	2.002678479447821	0.9999175000741729	0.6352106090767597	0.6127252777820071
UP_KW_BIOLOGICAL_PROCESS	KW-0268~Exocytosis	7	0.8111239860950173	0.08583809114197885	Q9Y2D4, Q9UPT5, Q9NV70, Q92543, Q6P1M3, Q15334, Q5T3F8	571	14	2430	2.12784588441331	0.999960589431639	0.6352106090767597	0.6127252777820071
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	64	7.415990730011587	0.09531551396695745	Q12981, P98155, P0DMV8, P07900, P0DMV9, O00308, P18084, P13747, Q96BZ9, Q12986, Q86V81, Q9NXW2, O75150, P61221, P13591, Q8TAF3, Q96PU5, Q92973, Q9Y5A9, Q8WUM4, Q9Y2T2, Q7Z739, Q14974, Q5VTR2, Q9NV70, Q08357, Q15629, Q8NDV7, Q08752, Q96K19, P08134, P20042, P10809, Q9Y5B9, P06756, O75843, P12956, O95292, Q9P0L0, O95373, Q99623, Q9Y4E8, P20618, Q86Y07, Q16531, Q8NEN9, Q9BXS5, P62136, Q93009, Q9Y490, P61964, Q5T4S7, Q9H3P7, P28072, P35222, P54725, Q9NPR9, Q9UBV2, P35232, P01889, Q14240, Q6R327, P04792, P21796	571	232	2430	1.173983936228033	0.9999878611611365	0.6352106090767597	0.6127252777820071
UP_KW_BIOLOGICAL_PROCESS	KW-0594~Phospholipid biosynthesis	9	1.0428736964078795	0.09556265800269836	Q9C0D9, Q9NUQ2, Q8WUD6, O95674, Q92604, Q9NRZ5, Q86UL3, Q53EU6, Q6ZWT7	571	21	2430	1.8238679009256944	0.9999882302075477	0.6352106090767597	0.6127252777820071
