Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0256~Endoplasmic reticulum	198	22.943221320973347	6.469976259310948E-27	O95674, Q96A33, O94985, O00264, Q9H3S5, Q96MT1, Q86TM6, Q9Y5M8, Q9Y3A6, Q99523, Q86SK9, P17706, Q9UBS9, Q5JPE7, Q92575, Q8IWB9, Q8N5Y8, P48723, Q75V66, P31689, O94874, Q9GZR5, Q92604, Q7L5A8, O14681, P55157, O94876, Q5UCC4, Q14739, Q9HDC5, O60858, Q5BKT4, Q9P2K2, Q96GF1, P43307, A2VDJ0, Q9Y3B3, Q86XL3, Q17RY0, P78383, Q8NBI6, Q92685, O14678, Q9BSJ8, P05067, Q9H1E5, Q6UW63, P49768, Q15155, Q9Y282, Q9Y6Y8, Q5H8A4, Q9UNL2, Q9Y320, Q6PKC3, Q8N5G2, O95292, O95210, Q53EU6, Q6NUM9, O60427, Q8TBF5, Q9Y6I9, O14967, Q93084, Q86UE4, P23526, Q6DD88, Q8IXB1, Q5T4F4, Q8NEN9, Q9UHQ4, Q96Q05, Q3ZAQ7, Q9BXS9, P61619, O43264, Q6NSJ5, Q8WXH2, Q9NRZ5, Q86UL3, Q6IC98, Q9NP58, Q96F25, Q96Q80, P55735, Q9NRR5, Q9BZF1, Q9P0I2, Q709C8, P62266, Q9UBV2, Q15293, P01889, Q6QHC5, Q96JJ7, Q9Y6B6, O75915, Q9NZJ5, P98198, Q9BX95, P80303, Q9UGP8, Q12981, Q9H2M9, Q9H6U8, Q8IYS0, Q86YB8, O95470, P35610, Q9NXW2, O75460, Q9NUQ2, Q9UHB9, Q93063, B0YJ81, Q99442, Q5T4D3, Q9NZS9, P55072, O75907, O15173, Q07020, Q14534, Q96BY9, Q9UL25, O95487, P51151, Q16799, Q9NQ94, Q9BU23, Q96BY7, Q4ZIN3, Q15629, Q9P2W9, O95486, Q9H0P0, O95881, P13674, Q96K19, Q8NBM4, P61353, Q99675, Q14BN4, Q92643, Q6ZXV5, Q7Z7H5, Q5BJF2, Q9H2C2, Q6ZWT7, Q9HCU5, O00767, Q96PC5, O75845, Q96G97, Q13454, Q8TDW0, Q9H902, P17693, Q9P0L0, Q9C0E8, Q9NZ43, Q86Y07, Q9NPA0, Q9UBQ6, Q5T9L3, P00367, Q9BVK6, Q969V3, Q5T4B2, Q92508, O95302, Q14554, O94855, Q969M3, P18031, P14625, Q9NVV0, Q6ZPD9, O75396, Q8TCT9, Q9C0D9, O76094, Q96HR9, Q6PML9, Q9NTJ5, Q9UMX0, Q9UMX5, O14657, Q6P1M0	834	446	3634	1.9344130077104233	3.1702883670623643E-25	3.1702883670623643E-25	2.9114893166899268E-25
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	491	56.89455388180765	2.1127192441300254E-16	Q9UHN6, O95674, Q9Y266, O14672, Q9NRW1, Q9H3K2, O00264, Q96MT1, P0CG08, Q6YHU6, Q8NE86, P61020, O00391, Q9HCJ1, Q9UMY4, Q96EC8, Q8N5Y8, Q92968, Q92604, O14681, Q9Y277, Q9NS93, P50148, Q96GF1, O00161, P62241, P33908, Q9UI14, O14678, Q9H1E5, P28328, Q9Y282, Q06481, P54753, Q5H8A4, P06756, O95210, Q6NUM9, O60427, Q9BXC9, O00291, P62491, Q8N442, Q8N201, Q9UHQ4, Q9UHQ9, P54764, Q6NSJ5, Q13823, Q9NRZ5, Q9H813, Q13948, Q99460, O95342, Q6IC98, Q9NP58, Q96Q80, P55735, Q9BZF1, Q96JJ7, Q9Y6B6, A0PK00, Q9H2E6, O75915, Q9NZJ5, Q9Y227, Q12981, Q8IYS0, Q9H6U8, Q9Y4W6, O95470, O00461, Q5SGD2, P40123, P16144, P15291, Q9Y2T2, O14863, Q9Y230, A8MWY0, Q5T8D3, O75907, Q9UL26, Q9UL25, O95487, P32856, Q4ZIN3, Q96MW5, Q07666, P54707, Q9BUB7, Q8NDZ6, Q9NQ11, O95486, Q96K19, P18206, Q5SNT2, Q92643, Q8TAA9, Q6ZXV5, Q86UB9, Q6NUT2, Q92887, Q6ZWT7, P53621, Q8NC60, Q10469, Q8NBU5, P17693, Q9P0L0, Q96MV1, Q8IUH5, O14524, Q9Y490, Q92629, Q92508, Q12893, P29323, Q969M3, P29320, Q9Y2V7, O95140, Q3MIR4, Q6ZPD9, Q8NC56, Q9NPR9, Q92621, Q8N111, Q9UMX0, Q9ULV4, A6NHR9, O14657, P07900, O00429, Q96A33, P50416, Q99523, P13591, Q8NBJ4, P17706, Q5JPE7, Q8IWB9, Q75V66, Q9Y678, Q9GZR5, P04406, Q7Z3D4, Q9NV70, Q9HDC5, O60858, Q5BKT4, Q9P2K2, Q68DH5, P12270, Q8IWA4, Q8NBI6, Q15035, Q15155, P49768, Q9Y6Y8, Q9Y320, O95292, Q53EU6, O00203, Q99623, Q5VIR6, O14967, Q93084, Q8IXB1, P35241, P35240, Q9Y5X1, Q15165, Q15286, Q8NFP9, P49754, Q8NEN9, O14966, Q3ZAQ7, O43264, Q86W74, P40818, P40939, Q10713, Q8N1F7, P35222, O60716, Q01974, Q9P0I2, P35232, Q6QHC5, Q96EY1, Q5TF21, Q8N668, Q96BZ9, Q86YB8, Q9BYC5, Q641Q2, Q9NXW2, Q9NX61, Q8IXI2, Q9NUQ2, Q99569, P42704, B0YJ81, Q99442, Q02818, Q92930, Q92805, Q96BY9, Q9H6L2, Q6P4E1, Q96BY7, Q09328, Q9ULK5, Q08357, Q7L311, P36383, Q8NBM4, Q99675, Q15070, Q15075, Q9H2C2, Q9H3E2, O00767, Q05193, Q5MNZ9, Q9H902, Q9UPT5, Q9BTX1, Q96Q45, Q9UHD9, P61764, P83436, Q96JG6, Q8TB96, Q12931, Q9NVV0, Q9UHE8, O75396, Q96A49, P50402, P13498, Q8NFT2, Q8WVX9, P40616, Q9H8M5, Q8N6T3, P18084, O75027, P13747, P18085, Q16625, O75146, Q86TM6, Q9Y5M8, Q8TCS8, Q9H0U4, O75390, Q86SK9, Q9UBS9, P22695, O94901, P43034, Q5T3F8, Q8IWZ6, Q9UNK0, O75379, Q5UCC4, O75381, Q9NW15, A2VDJ0, Q9UDX5, Q96AJ9, P46531, Q13492, P78383, Q9BSJ8, Q6P3W7, P35637, Q8TD22, Q9UNL2, Q6PKC3, Q8N5G2, Q86XS8, O75122, Q9Y6Q5, P42167, Q6DD88, P25705, Q5XXA6, Q5T4F4, Q9BXS5, Q8WY22, Q9BXS9, P61619, Q9Y6R1, Q9BZW5, O75116, Q86UL3, O75354, Q96F25, P43007, Q9UBV2, Q709C8, P21359, P60880, P01889, P43003, Q15334, Q13277, P98198, Q9BX95, P80303, Q14126, P36543, O75460, Q9UEU0, Q93063, P23468, Q9NZS9, Q8IYB5, P98082, Q9NRC1, O15173, Q8TDX6, Q9BV40, Q16799, Q9BU23, Q93050, P00338, Q7Z7H5, Q9GZM5, Q96G97, Q3ZCQ8, Q8TDW0, O43615, Q9C0E8, Q9UNH7, Q9NZ43, P08183, Q9UBQ6, Q9NPA0, Q14156, O94973, O94855, Q6AI08, Q9BV23, Q9BRK0, P55011, P21281, Q9Y6N7, Q9UPM8, Q8TCT9, Q9C0D9, Q9NZ52, Q9H1X3, P35670, Q6PML9, P21397, Q9NTJ5, Q5JTH9, Q8WVP7, Q5VWJ9, Q15375, P53367, P54578, O95831, P98155, Q13637, O94985, Q9H3S5, Q96L93, Q96LZ7, Q9Y3A6, Q92575, Q4V328, Q9NYM9, P31689, Q8WUD6, O94874, P31327, Q7L5A8, Q6ZT21, O94876, Q14739, P10644, Q3V6T2, P43307, P46939, Q9Y3B3, Q86XL3, O15127, Q6P4Q7, Q92685, P42694, P05067, Q14980, Q5VT66, P57740, Q9Y4E1, Q9H300, Q9Y6I9, Q8TBF5, Q86UE4, Q7Z6Z7, O60266, Q96K49, O15258, Q92797, O15498, P23921, Q9NVI7, O15394, Q13423, Q8WXH2, Q9H3P7, O15033, Q96K37, Q92543, Q53HI1, Q969Q5, Q92542, Q92783, O60271, P30049, Q9UGP8, Q9UBF2, O15440, Q9P253, P35610, O95870, Q9H2U1, O60245, Q9H9B4, Q5T4D3, O15438, Q13561, Q14534, P51151, Q07820, Q9NQZ7, P19022, Q96DM3, P14923, Q9NP78, Q15629, Q9P2W9, P63010, Q14BN4, P08134, Q5BJF2, Q9BXP2, Q9HCU5, Q9UBH6, Q96PC5, O75845, Q13454, O75843, P20339, Q86Y07, Q5T9L3, Q9BVK6, P63027, Q9BWM7, Q13464, Q969V3, Q969V5, Q14315, Q14677, Q15643, Q16739, P18031, O95782, Q9H330, P42356, Q96HR9, Q9NYL4, Q13596, P21796, Q9BWL3, Q6P1M0	834	1687	3634	1.2681927960891513	1.0880185641326534E-14	5.1761621481185625E-15	4.753618299292557E-15
UP_KW_CELLULAR_COMPONENT	KW-0333~Golgi apparatus	107	12.398609501738122	2.5100889240149044E-9	P53367, O00429, P13747, O94985, O14672, Q9NRW1, P18085, P0CG08, Q9Y3A6, Q99523, O00391, Q8NBJ4, Q96EC8, Q96KG9, Q9NYM9, Q8WUD6, Q9Y678, P55157, Q7Z3D4, O75379, P50148, Q99996, Q9Y3B3, Q96AJ9, O15127, Q13492, P33908, Q9UI14, P05067, Q6P3W7, P49768, Q9Y282, P48553, O75122, Q9Y6Q5, O00203, Q5VIR6, P62491, O60266, Q96K49, O15258, Q9Y5X1, O15498, P49754, Q9BXS5, Q96Q05, O14966, Q9H3P7, Q13948, O75354, Q9NP58, Q53HI1, Q15691, Q15334, Q9Y6B6, P80303, Q9UBF2, Q9Y227, O15440, Q9UID3, O00461, Q9BYC5, Q7Z392, Q93063, Q96PU5, Q02818, P15291, Q9Y2T2, Q92805, Q9UL25, Q8TDX6, P51151, Q16799, Q96MW5, Q09328, Q9P2W9, Q9Y2L5, Q9GZM5, P53621, Q5MNZ9, O75843, Q10469, Q8IUH5, Q5T9L3, P83436, Q9BVK6, Q13464, O94973, Q12893, Q15643, Q16739, Q969M3, Q9Y2V7, O75396, Q96A49, Q9UPM8, Q9NPR9, Q9NZ52, P35670, P40616, Q9NTJ5, Q13596, Q9BWL3, Q8N6T3	834	279	3634	1.6710846376662112	1.2299434937190767E-7	4.099811909224344E-8	3.765133386022357E-8
UP_KW_CELLULAR_COMPONENT	KW-0968~Cytoplasmic vesicle	71	8.227114716106605	1.2185984645566362E-6	Q8N668, Q9UBF2, Q9Y227, Q13637, P52594, O00429, Q13315, O14672, Q9NRW1, Q9P253, O75146, P36543, Q9H3S7, P98082, Q9Y2T2, Q92930, Q9UL26, Q92805, Q9UL25, O95487, Q9Y678, Q9BV40, P51151, Q9NQZ7, Q9NQ11, O95486, Q3V6T2, Q93050, Q9Y3B3, Q96AJ9, Q13492, Q9UI14, P05067, Q6P3W7, Q05193, P53621, Q9Y6Y8, Q5MNZ9, O75843, Q9Y6Q5, O00203, Q9Y6I9, Q8IUH5, P20339, O00291, Q9UHD9, Q9UNH7, P62491, Q15286, Q9Y5X1, Q9P2D3, O15498, P49754, Q5T9L3, Q9BXS5, P63027, Q3ZAQ7, Q9BXS9, O94973, Q14677, O94855, Q969M3, P21281, Q9P000, P55735, Q9NRR5, Q96HR9, Q92543, Q92542, Q9UMX0, O60271	834	183	3634	1.6905426478489338	5.970957845868874E-5	1.4927831190818794E-5	1.3709232726262158E-5
UP_KW_CELLULAR_COMPONENT	KW-0647~Proteasome	17	1.9698725376593278	2.7160102101745644E-4	P54578, Q14997, O43396, O43242, P55036, P28066, O00231, P54727, Q99460, P28072, P54725, P20618, Q16401, Q9UMX0, Q13200, P25787, Q15386	834	30	3634	2.469144684252598	0.013222067881894617	0.0026616900059710734	0.002444409189157108
UP_KW_CELLULAR_COMPONENT	KW-0967~Endosome	61	7.068366164542295	0.005805777145885289	Q8N668, O15440, Q9P253, Q9UID3, O00461, Q641Q2, Q9H3S7, Q96L93, P61020, Q9UEU0, Q99523, Q8TAF3, Q96PU5, O14863, Q4V328, Q92930, Q5T3F8, Q9UL26, Q8N3P4, Q9UL25, A0JNW5, Q9BV40, P51151, Q96DM3, Q9NQ11, O15127, Q15075, P05067, Q9H3E2, Q6P3W7, P49768, Q5MNZ9, O75843, Q9Y4E1, P17693, Q5VIR6, P20339, Q9UNH7, P62491, Q15286, Q5T4F4, P49754, Q5T9L3, Q96JG6, P54764, P40818, Q9BV23, O95342, Q9NP58, Q9UHE8, Q8NFT2, Q9NZ52, Q709C8, P35670, P01889, Q92543, Q92783, Q15334, Q13596, Q9ULV4, Q5VWJ9	834	195	3634	1.363057246510484	0.24822042261280908	0.047413846691396526	0.04354332859413967
UP_KW_CELLULAR_COMPONENT	KW-0747~Spliceosome	15	1.738122827346466	0.036344904975575604	Q15029, Q96BP3, Q9UMS4, Q13356, Q32P51, Q53GS9, O75643, Q15637, Q86V81, Q15427, P14678, P52756, Q9BUQ8, P09012, P26368	834	38	3634	1.7199924271109426	0.8370105571692503	0.24544152047040357	0.22540547798302368
UP_KW_CELLULAR_COMPONENT	KW-1000~Mitochondrion outer membrane	18	2.085747392815759	0.04007208497475977	Q13637, O00429, Q9Y277, O95140, O00264, Q8NBU5, Q5VT66, P50416, Q9NP58, Q8IXI2, Q7L311, Q96GF1, Q709C8, Q8IWA4, P21397, P21796, Q8WY22, Q969V5	834	49	3634	1.6006460138012042	0.8651992082346203	0.24544152047040357	0.22540547798302368
UP_KW_CELLULAR_COMPONENT	KW-0168~Coated pit	10	1.1587485515643106	0.05982086805585817	Q05193, O94973, P98155, O00429, P63010, Q15286, Q13492, P98082, P05067, O95782	834	23	3634	1.894484412470024	0.9513234528440715	0.3256913927485612	0.29910434027929084
UP_KW_CELLULAR_COMPONENT	KW-0576~Peroxisome	14	1.6222479721900347	0.07497830077035231	A3KMH1, Q92968, Q6YN16, O00429, Q13315, O75874, Q8NBU5, P51659, O75381, Q8WVX9, Q86UB9, P28328, Q5T8D3, Q969V5	834	38	3634	1.6053262653035465	0.978049515631284	0.3673936737747263	0.33740235346658537
