Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	283	27.63671875	1.7319431663109997E-43	Q6PD74, O75947, Q658P3, Q8TD43, Q9BY77, O14791, Q8WUM9, Q9UPN4, Q96KP1, Q9NRW7, P11441, P35658, Q9H0U3, Q9NUM4, Q14571, O14662, P61026, P43155, Q96QK1, Q14573, Q8WUM0, P38919, Q9HAV4, O95202, P04920, P49257, P28331, Q9UI09, Q5JRA6, Q86WA9, Q9P1Q0, Q8IWJ2, Q9C0B5, Q9H270, Q8N4V1, Q9H2G9, Q96RL7, Q9H9E3, Q567U6, Q8N697, Q9BUN8, P78381, P30622, Q15437, Q15436, A8CG34, Q8NEW0, O75489, Q8WVM8, Q9H269, Q12846, Q9H267, P16435, P51809, Q8IUD2, Q9BZG1, O60784, Q9UBU9, Q8NFH5, Q4KMQ2, A2RRP1, Q9NZI8, Q9UI26, P62826, Q9BXB4, O75352, O75110, O60318, Q8N6H7, Q6NXT4, Q5BJH7, Q5SRE5, P20020, Q03519, Q9P2E9, P62820, Q92538, P49069, O43752, A0FGR8, Q9UGH3, Q10567, Q53GS7, Q13838, Q7L1W4, P38606, Q8N5M9, Q9H089, O60645, P19404, Q96RQ1, Q9NQQ7, Q99720, O60763, O00471, Q13283, P84103, Q92536, P61106, P61916, O43520, Q5HYI7, O95249, Q15907, P53618, Q9NR31, O75694, Q15904, Q9H3N1, P31641, Q96D46, P51798, P37198, Q8NB49, P20645, P05023, P05026, Q86Y82, Q96KA5, Q9Y6M5, Q12769, Q86VS8, Q9Y6M1, Q00341, O60749, P19634, P62330, Q9Y6M9, Q9BVC6, P24539, Q9UBQ0, P61006, Q15363, Q6NUQ1, Q9UN86, Q8N1S5, Q7Z7G8, P51572, P53992, O75436, O75674, Q8N1B4, O60518, O43747, Q9H173, B7ZAQ6, Q13190, Q6PJF5, O94979, O14653, P98194, P61019, Q9Y3Y2, P06576, O95159, Q9Y666, O00425, O75306, P28288, Q96L92, Q8IXU6, Q7Z3U7, Q06787, P16615, Q14728, Q8NE01, Q96S66, O14828, O95716, P48444, P09651, P61421, Q9UHW9, O15118, P22059, Q96RD7, O43169, Q6P4A7, P22626, Q9HC07, O15126, Q96CW1, Q15036, Q99758, P60468, Q9HD20, Q9Y5W7, O15260, Q8TB61, Q15836, Q14746, O75886, Q8TEM1, O95299, O60826, Q96AA3, Q8TAD4, Q96SU4, P49755, Q15043, Q9Y5X3, Q7Z3C6, O14964, P00167, Q96JC1, O95864, P11717, Q15842, O15155, O14980, O43823, P0DI83, Q08379, P50443, Q9NV96, O43826, P54920, O60831, O95070, Q07955, Q7Z3B4, Q96JB2, O14975, Q9UP95, Q75T13, Q9NZJ7, Q14643, O00186, Q12907, P51148, O95197, P51149, Q96PU8, Q99567, Q8WTW3, Q9NRK6, Q96HE7, Q96GC9, Q13563, O15439, Q969X5, P35606, Q9NP72, P51153, Q96A65, Q16718, Q9Y6D6, Q9Y6D5, Q8IYI6, O60499, Q9BVL2, P23634, O60493, Q9BSF4, Q15751, Q7L5D6, P13804, P45880, Q15758, O00400, P78406, P84085, P20337, Q04656, Q9UBI1, P33527, Q96QD8, Q13586, Q5T1M5, Q8IWT6, P19367, Q969E2, Q9NUT2, Q08211, Q8TAG9, P84077, P52948, P20340, Q5BJD5	706	2078	11218	2.1639719494938205	2.0783317995731996E-41	2.0783317995731996E-41	1.6626654396585596E-41
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	139	13.57421875	2.925151791846645E-41	Q6PD74, Q96L92, Q7Z3U7, Q96KP1, Q9NRW7, P35658, O14828, O14662, O95716, P48444, P61026, Q96QK1, Q8WUM0, Q9HAV4, P49257, Q5JRA6, Q9P1Q0, Q8IWJ2, Q9H270, O15126, Q9H2G9, Q96CW1, Q9H9E3, Q567U6, Q8N697, Q15036, Q9BUN8, Q9HD20, P60468, Q15437, Q9Y5W7, Q15436, A8CG34, O15260, Q15836, Q14746, O75886, Q8WVM8, Q9H269, Q8TEM1, O60826, Q9H267, P51809, Q8IUD2, Q9BZG1, O60784, P49755, Q9UBU9, Q9Y5X3, O14964, Q8NFH5, Q96JC1, A2RRP1, Q9UI26, P62826, O15155, O14980, O43823, P0DI83, Q08379, P54920, Q8N6H7, O60318, O60831, O95070, Q7Z3B4, Q96JB2, Q5BJH7, Q5SRE5, Q03519, Q9P2E9, P62820, Q75T13, Q92538, O43752, Q10567, Q53GS7, O00186, Q8N5M9, Q9H089, Q12907, P51148, P51149, O60645, Q99567, O60763, O00471, Q8WTW3, P61106, P35606, Q9NP72, O95249, Q5HYI7, P51153, Q96A65, Q15907, P53618, Q9NR31, O75694, Q96D46, P37198, Q9Y6D6, Q9Y6D5, Q8IYI6, O60499, Q9BVL2, O60493, Q9BSF4, Q86Y82, Q12769, Q86VS8, O60749, P84085, P62330, P20337, Q9UBQ0, P61006, Q15363, Q6NUQ1, P51572, P53992, O75436, O75674, P19367, Q969E2, O60518, Q8N1B4, O43747, Q9H173, B7ZAQ6, Q8TAG9, P84077, P52948, Q6PJF5, O94979, O14653, P20340, P61019	706	633	11218	3.489167550537259	3.510182150215974E-39	1.755091075107987E-39	1.4040728600863897E-39
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	131	12.79296875	6.600309590679438E-32	Q7KZF4, Q9BUP3, Q8WUM9, Q06787, P12931, P35658, Q04637, P42224, P84022, O14786, P09651, Q96QK1, P62873, Q00839, O15118, O15371, Q9BYW2, Q14457, Q9HAV4, Q08AM6, Q96F46, P22626, Q9BYF1, P68104, P00533, Q9BUN8, Q09472, Q9BSR8, P62937, P11940, Q01105, P25788, Q9GZP9, Q9UBU9, Q9Y5X3, Q13263, Q4KMQ2, Q16891, Q96JC1, P25440, O15393, P05556, Q14114, P62826, O14980, Q6NXT6, Q14118, Q7Z434, O00571, P09884, Q96JB5, Q86YD5, P61978, Q96T58, Q03519, Q15056, P51784, Q92538, Q9UBF8, P49069, P04439, P28482, P13667, P35613, O95197, P51149, P19525, P63244, O60885, P85037, O94826, Q13283, Q92499, P27824, P61586, Q07021, P07711, P06748, Q9NP72, P53618, Q96J02, O43765, P10321, P37198, Q9H074, P11021, P11142, Q9HCE1, Q07812, P49720, P09429, Q6UXB4, Q15758, P14735, Q8WTV0, Q9UHD2, O60506, P78406, P40189, P13010, Q9UBQ0, P08069, Q14152, P26038, Q9UN86, Q15366, P51572, P09958, O15350, Q14318, P28074, Q13627, P30530, P28070, Q86X55, Q08211, Q15370, P52948, P20340, Q92900, P09601, P29317, Q9C0D3, P60842, Q5BJD5	706	689	11218	3.021084052512777	7.920371508815326E-30	2.6401238362717755E-30	2.1120990690174203E-30
UP_KW_BIOLOGICAL_PROCESS	KW-0931~ER-Golgi transport	33	3.22265625	3.1394422963406714E-15	Q15437, O95159, Q15436, P49069, Q8WVM8, O95197, P84085, Q96RQ1, O60763, Q15363, P49755, Q6NUQ1, P48444, Q969X5, P51572, P35606, P53992, P49257, O15155, O95249, Q5JRA6, P53618, Q9NR31, P54920, Q8N6H7, O95070, P84077, Q9H2G9, O94979, P20340, P62820, P61019	706	99	11218	5.296506137865911	3.730349362740526E-13	9.418326889022014E-14	7.534661511217611E-14
UP_KW_BIOLOGICAL_PROCESS	KW-0509~mRNA transport	34	3.3203125	7.255385356274276E-14	O00425, A8CG34, Q9BY77, Q53GS7, Q8TEM1, Q06787, Q13838, Q12769, Q9Y6M1, P35658, Q96PU8, Q99567, P84103, Q9UBU9, P09651, Q9UN86, Q8WUM0, Q8NFH5, P38919, Q9NZI8, O14980, O75694, Q08211, O60318, P37198, P22626, P52948, Q07955, Q7Z3B4, Q5SRE5, Q9BVL2, Q9Y3Y2	706	116	11218	4.657272638468301	8.713030297258229E-12	1.7412924855058262E-12	1.393033988404661E-12
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	47	4.58984375	4.184864066114046E-8	P52597, Q92879, Q4G0J3, O95758, P67809, P52272, P11940, Q6NYC1, Q06787, Q13838, O60506, O60306, O00148, A0AV96, Q96PU8, P17844, Q8N163, P62316, P84103, P09651, P26599, Q00839, P23246, Q9H2H8, P07910, P38919, P51991, Q07021, P31943, Q5BKZ1, P31483, Q9UKM9, P38159, Q08211, P22626, P11142, Q9NW13, Q9Y3F4, Q9UKA9, Q07955, Q92841, P61978, Q13595, O43390	706	311	11218	2.4013098567173423	5.021824375339712E-6	8.369728132228092E-7	6.695782505782474E-7
UP_KW_BIOLOGICAL_PROCESS	KW-0153~Cholesterol metabolism	19	1.85546875	1.981375622327066E-7	Q15800, P61916, O43462, Q12772, O14791, Q14703, Q01581, O75477, P36956, Q00341, Q15392, Q9UBM7, Q12770, Q15125, P00387, P04035, O94905, O15118	706	70	11218	4.312869283690813	2.377622716609462E-5	3.396643923989256E-6	2.7173151391914046E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	52	5.078125	5.392345295828479E-7	P52597, Q4G0J3, O95758, P67809, P52272, P55265, Q6NYC1, Q06787, Q13838, O00148, A0AV96, Q96PU8, P33240, P62316, P84103, Q92499, P09651, Q00839, Q9H2H8, P38919, P51991, P07910, Q07021, P31483, Q9UKM9, P38159, P22626, P11142, Q9NW13, Q9Y3F4, Q9UKA9, Q92841, Q7L8L6, Q92879, P11940, O60506, O60306, P17844, Q8N163, P26599, P23246, P31942, P31943, Q5BKZ1, Q08211, Q07955, P61978, Q13595, O43390	706	393	11218	2.1024299173208196	6.470606746866725E-5	8.088517943742718E-6	6.4708143549941746E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0810~Translation regulation	26	2.5390625	8.875628429618817E-7	P38919, O00425, Q92615, Q9NZI8, P23396, Q9BY77, Q13217, Q06787, O00571, Q8NC51, Q8ND56, Q9Y6M1, O60506, Q08211, Q96PU8, Q9H074, Q04637, P63244, O60573, Q9Y6E2, Q92552, Q14671, Q9UQ80, Q8NEJ9	706	135	11218	3.0602035463225263	1.065019166941461E-4	1.1834171239491756E-5	9.467336991593404E-6
UP_KW_BIOLOGICAL_PROCESS	KW-1207~Sterol metabolism	19	1.85546875	1.1283920769144175E-6	Q15800, P61916, O43462, Q12772, O14791, Q14703, Q01581, O75477, P36956, Q00341, Q15392, Q9UBM7, Q12770, Q15125, P00387, P04035, O94905, O15118	706	78	11218	3.870523716132781	1.35397958491712E-4	1.2691222167724026E-5	1.015297773417922E-5
