Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	260	23.44454463480613	2.2193246938058244E-19	P04114, Q14203, O75027, Q9NRW1, P18085, P0CG08, Q96CP6, Q8NE86, Q8TCS8, P61020, Q6ZVM7, Q9H0U4, Q9NUM3, Q9HCJ1, Q9UMY4, Q92973, Q9BW27, P22695, Q8WUM4, P43034, O14787, Q5T3F8, Q8IWZ6, Q92968, P55157, Q9Y277, Q9UNK0, Q3KR37, O75381, O00161, Q9NWR8, Q96AJ9, P78382, P78383, O14678, Q9BSJ8, Q9H1E5, P28328, Q9UI12, Q9Y282, Q8TD22, Q9Y6Q5, O60427, Q96P70, Q9BXC9, P62491, P25705, Q5XXA6, Q9P2D3, Q9BXS5, Q9UHQ4, Q9BXS9, P61619, Q9Y6R1, Q6NSJ5, Q92945, Q9H813, Q9P000, Q5T3U5, Q13948, Q9BXB5, Q9P246, O95342, Q9NP58, P55735, Q9BZF1, P43007, Q709C8, Q03518, P43003, Q9Y6B6, Q13277, P55060, P43005, P98198, Q12981, Q8IYS0, O00461, Q6P9F7, P36543, P36542, Q9UEU0, P98082, O14863, Q9Y2T2, Q5T8D3, Q6U841, O94829, Q9UL26, Q9UL25, O95487, Q9BV40, Q96MW5, P54707, Q9NQ11, Q08752, O95486, Q93050, Q9Y2D4, P54709, Q7Z7H5, Q92887, P53621, Q3ZCQ8, Q8TDW0, Q9Y487, Q9UNH6, O95373, O43615, Q96EE3, Q9NZ43, Q9UNH7, P08183, Q9C0E2, O14523, Q92508, O94973, Q12893, Q9H2J7, O94855, Q969M3, P21283, P21281, Q9Y2V7, P55011, Q3MIR4, Q8TEX9, Q9UPM8, Q9NZ52, P35670, Q92621, Q6PML9, Q9H4M9, Q5VWJ9, Q8N357, O43396, Q9Y3Q3, P98155, Q8WWI5, Q86V81, Q14849, Q9H3S7, P50416, Q01650, Q96L93, Q9Y3A6, Q99523, Q96KG9, Q4V328, Q8IWB9, O60282, Q9NYM9, Q96HA1, Q14974, P98164, Q9Y678, O94876, Q9NV70, Q9Y3B3, P12270, O15127, Q6P4Q7, P46379, Q15035, Q15276, Q15833, P48553, P57740, Q9Y4E1, Q9Y3C0, O00203, Q5VIR6, Q93084, Q9Y5X1, Q15286, O15498, P49754, Q8NEN9, O14966, Q99747, O43264, Q32P51, O15397, Q8N1F7, Q587I9, Q8NHS3, Q96K37, Q92543, Q969Q5, Q92783, P30049, Q8N668, Q9UGP8, Q9UBF2, O43592, P52594, Q86YB8, O15440, Q9UID3, Q9P253, Q641Q2, O00189, Q7Z392, Q9H2U1, P42704, Q9H9B4, Q99442, Q96AX1, O15438, P55072, Q92930, Q8N3P4, Q96BY9, P51151, Q96BY7, Q96AG3, Q9NP78, Q08357, Q15629, Q9P2W9, Q9Y2L5, P63010, Q8WYP5, Q9BXP2, Q9H2C2, Q9H3E2, O43491, Q9HCU5, Q13454, O75843, Q9UPT5, Q9BTX1, P20339, Q9NVU7, Q96QU8, P39880, P61764, P83436, Q9BWM7, Q9BVK6, Q96JG6, Q9P1W3, Q5THJ4, Q9H1P3, Q9NVV0, O95782, Q96QD9, O75396, P15313, Q8NFT2, P13498, Q92581, P62745, Q13596, Q9H8M5, P21796, Q8N6T3, Q6P1M0	727	574	2430	1.5140259478837665	2.663189632566989E-17	2.663189632566989E-17	2.4856436570625233E-17
UP_KW_BIOLOGICAL_PROCESS	KW-0653~Protein transport	131	11.81244364292155	4.285014030767168E-17	Q9Y3Q3, Q9NRW1, P18085, Q9H3S7, P0CG08, Q6ZVM7, P61020, Q9Y3A6, Q9H0U4, Q92973, Q9UMY4, Q9BW27, Q8WUM4, Q4V328, O14787, Q9NYM9, Q96HA1, Q8IWZ6, Q14974, Q92968, Q9Y678, Q9NV70, O75381, O00161, Q9Y3B3, P12270, Q96AJ9, O15127, P28328, Q15035, Q15276, Q15833, P57740, Q9Y4E1, Q9Y3C0, Q9Y6Q5, Q96P70, Q9BXC9, O00203, Q5VIR6, P62491, Q15286, Q9Y5X1, Q9P2D3, O15498, P49754, Q9BXS5, Q9UHQ4, O14966, Q99747, P61619, O43264, O15397, Q8N1F7, Q587I9, P55735, Q92543, Q969Q5, Q92783, Q9Y6B6, Q03518, P55060, Q8N668, Q9UGP8, Q9UBF2, Q9P253, Q9UID3, Q641Q2, O00189, Q9UEU0, Q99442, Q96AX1, P98082, Q9Y2T2, Q92930, O94829, Q9UL26, Q8N3P4, Q9UL25, O95487, Q9BV40, P51151, Q96MW5, Q9NP78, Q15629, Q08752, Q9P2W9, O95486, Q9Y2D4, P63010, Q8WYP5, Q7Z7H5, Q9H3E2, Q9HCU5, P53621, Q3ZCQ8, O75843, Q9UPT5, Q9BTX1, Q9UNH6, O95373, O43615, Q96EE3, P20339, Q9NVU7, Q9NZ43, Q9UNH7, Q96QU8, Q9C0E2, P61764, P83436, Q9BVK6, Q96JG6, O94973, Q12893, O94855, Q969M3, Q9Y2V7, O75396, Q8TEX9, Q9UPM8, O95782, Q9NZ52, Q92621, P62745, Q13596, Q9H4M9, Q5VWJ9, Q8N6T3	727	239	2430	1.8320834748177008	5.1420168369206014E-15	2.5710084184603007E-15	2.399607857229614E-15
UP_KW_BIOLOGICAL_PROCESS	KW-0931~ER-Golgi transport	28	2.5247971145175834	6.666113162189609E-6	P53621, Q9UBF2, Q12981, P48553, Q9NRW1, P18085, Q7Z392, Q9H0U4, Q9NZ43, Q96KG9, O15498, Q9UHQ4, Q99747, O43264, O95487, Q9Y678, O94855, Q969M3, Q9P2W9, O75396, O95486, P55735, Q9Y2L5, Q9Y6B6, Q9HCU5, Q9Y282, Q8N6T3	727	43	2430	2.1765138671187745	7.99616381989221E-4	2.6664452648758434E-4	2.488682247217454E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0445~Lipid transport	29	2.6149684400360687	3.283600589799829E-5	P04114, P98198, P98155, Q8IYS0, Q9UID3, Q14849, Q96CP6, P08183, Q8NEN9, O15438, Q8IWB9, O14523, P55157, Q3KR37, Q96BY7, Q5THJ4, Q9H1P3, Q5T3U5, Q9BXB5, Q3MIR4, O95342, Q9BZF1, Q709C8, Q9H2C2, Q9BSJ8, Q92887, P21796, Q6P1M0	727	48	2430	2.0194291609353505	0.003932632269601166	9.850801769399487E-4	9.194081651439521E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0810~Translation regulation	27	2.4346257889990985	7.725606698247739E-4	Q92616, O43432, P78344, Q9BRX2, Q5JVS0, A5YKK6, Q7L1Q6, Q9H2U1, P61221, P40429, Q9BX46, P05198, Q6PKG0, Q96EY7, Q9BX40, Q8TB72, Q9BY44, P04406, Q9UPQ9, Q8NDV7, Q17RY0, P24723, P27635, Q9NZN8, Q9NZJ5	727	50	2430	1.804951856946355	0.08857239298491537	0.018541456075794573	0.017305359004074934
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	31	2.7953110910730388	0.0027177516050955457	O00767, O75845, O95674, Q9HA82, Q53EU6, O60427, Q9NUQ2, Q6ZMG9, Q99943, Q8N5B7, Q86SK9, Q96N66, B0YJ81, Q13085, Q9UHQ9, Q8WUD6, Q9GZR5, Q92604, Q16739, Q7L5A8, Q9H3P7, Q9NRZ5, Q9BXB5, Q14739, Q86UL3, P54868, P11498, Q9C0D9, Q8WVX9, Q6QHC5, Q6ZWT7	727	64	2430	1.6190251031636864	0.2786091307868883	0.054355032101910915	0.050731363295116856
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	28	2.5247971145175834	0.004931538206575228	Q71RC2, O43432, P46199, P78344, P29692, P62495, O60841, Q8IYD1, Q14197, P15170, Q8N442, P05198, B5ME19, Q6PKG0, Q7Z2Z2, O15372, Q13347, Q15029, P13639, Q9BY44, P49411, P57772, Q7Z478, Q96RP9, Q14240, P20042, P60228, Q9NZJ5	727	58	2430	1.6136223497604705	0.44747058332796164	0.08454065496986106	0.07890461130520365
UP_KW_BIOLOGICAL_PROCESS	KW-0690~Ribosome biogenesis	23	2.0739404869251574	0.007298472369622661	P78316, Q2NL82, Q13823, Q96GQ7, Q8TDN6, Q9BRS2, Q9H583, Q8TEX9, Q8TED0, O60832, Q9NVU7, Q9NYY8, Q9Y3A5, Q9BZE4, Q15061, Q14692, Q9BQG0, Q9NUL7, Q9NVN8, Q9GZL7, Q969X6, Q99848, Q7Z2Z2	727	46	2430	1.6712517193947733	0.5848138822691932	0.10947708554433991	0.10217861317471726
UP_KW_BIOLOGICAL_PROCESS	KW-0072~Autophagy	25	2.254283137962128	0.008951635609334565	Q5MNZ9, Q8N5K1, Q5MNZ6, Q9P253, O95210, Q9NV64, Q96CP6, Q9Y6I9, Q9H0U4, Q9UHD9, P42704, Q96AX1, P49754, P55072, Q5T8D3, Q9BV40, O14681, Q96BY7, O95140, Q96DM3, Q9Y4P8, Q9NRR5, Q96GF1, Q969Q5, Q9UMX0	727	52	2430	1.6069728071103586	0.6600759492145849	0.11075975959292436	0.10337577562006273
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	46	4.147880973850315	0.00922997996607703	Q96BP3, Q13356, O43251, Q53GS9, O75643, Q15637, Q86V81, Q12849, P14678, Q5JVS0, Q9H0S4, P52756, Q8TCS8, Q01130, O00192, Q92797, Q9BUQ8, P09012, P62318, Q9BX46, Q13243, P62995, Q10570, Q9H0D6, P08621, Q13242, Q13523, Q13148, Q13247, Q9BQ04, Q15029, Q9UMS4, Q32P51, Q92945, Q9H0L4, Q9NQ94, Q15427, Q07666, Q05048, Q504Q3, Q9P2I0, Q9BWF3, O95905, A6NFN3, P26368, Q15233	727	111	2430	1.3851816052641364	0.6713430640427303	0.11075975959292436	0.10337577562006273
